event_date,gazeteer_distance,latitude,longitude
04/08/2013 01:00:00 AM,13.04676,-0.8012,36.9613
05/06/2010 12:00:00 AM,7.22875,-0.7978,37.07
05/15/2010 12:00:00 AM,14.611239999999999,-0.7888,29.8214
04/20/2013 12:00:00 AM,10.580169999999999,-0.7755,37.0386
03/24/2012 12:00:00 AM,7.679189999999999,-0.7668,-80.3008
03/13/2012 12:00:00 AM,19.85816,-0.7416,-79.9205
02/01/2010 11:00:00 AM,9.954880000000001,-0.7133,37.051
11/03/2009 12:00:00 AM,0.00518,-0.6833,36.9667
01/31/2007 12:00:00 AM,2.61442,-0.6811,119.762
04/22/2013 12:00:00 AM,0.74398,-0.6772,34.7716
02/14/2011 12:00:00 AM,30.811690000000002,-0.6549,-78.874
05/06/2010 12:00:00 AM,9.23673,-0.65,37.1
03/25/2010 12:00:00 AM,14.504320000000002,-0.6409,100.4419
02/14/2011 12:00:00 AM,25.82923,-0.6273,-78.3664
02/20/2015 10:30:00 AM,20.12505,-0.6086,103.3535
05/20/2017 08:14:00 PM,,-0.5847399999999999,37.559988
07/29/2011 12:00:00 AM,13.385679999999999,-0.5713,101.3782
04/21/2013 12:00:00 AM,9.79727,-0.5605,37.0488
05/04/2010 09:00:00 PM,10.06095,-0.5487,37.0498
05/10/2017 01:28:00 PM,,-0.534037626,36.86380937
02/20/2015 10:30:00 PM,8.71543,-0.5229,103.2764
12/03/2015 12:00:00 AM,5.81577,-0.48700000000000004,30.1695
03/30/2010 12:00:00 AM,7.998480000000001,-0.4834,100.3387
05/10/2010 10:00:00 PM,17.00845,-0.4814,37.1285
04/16/2010 12:00:00 AM,6.94004,-0.4777,100.3467
03/13/2010 04:00:00 PM,6.4281,-0.4755,100.3508
02/28/2008 12:00:00 AM,50.21741,-0.4635,-77.8928
10/17/2009 12:00:00 AM,2.6177200000000003,-0.4521,100.4284
03/23/2008 12:00:00 AM,3.17994,-0.4475,100.9368
11/03/2009 12:00:00 AM,11.5097,-0.4333,37.2
01/10/2010 11:00:00 PM,26.18676,-0.4167,-78.7833
11/07/2008 12:00:00 AM,10.87462,-0.3998,100.2812
02/21/2017 08:51:00 PM,,-0.375033658,-78.49206070000001
06/27/2007 12:00:00 AM,33.94603,-0.35600000000000004,-78.148
04/19/2010 12:00:00 AM,18.9573,-0.3536,34.8078
01/27/2013 12:00:00 AM,8.634910000000001,-0.3264,100.1535
10/27/2010 12:00:00 AM,13.645170000000002,-0.3203,30.4192
12/28/2009 11:00:00 PM,1.16036,-0.3152,-78.9724
11/22/2015 09:00:00 AM,0.93865,-0.2751,100.2804
05/02/2011 12:15:00 PM,4.395169999999999,-0.2648,-78.5074
04/29/2011 12:00:00 PM,4.25486,-0.2633,-78.5061
03/22/2010 05:00:00 PM,5.11756,-0.2613,100.7616
04/01/2008 12:00:00 AM,1.56942,-0.2196,-78.5347
01/27/2013 06:45:00 AM,7.922039999999999,-0.2122,100.1682
04/22/2013 12:00:00 AM,18.90016,-0.1799,36.5229
12/13/2014 08:30:00 PM,11.55916,-0.1331,-77.4613
05/31/2013 12:00:00 AM,45.69792,-0.1193,-77.7668
08/12/2014 03:00:00 PM,23.97854,-0.0718,-78.3774
03/28/2013 12:30:00 AM,0.1702,-0.0568,-51.1818
04/24/2014 12:00:00 AM,18.65721,-0.0406,100.0614
08/12/2014 01:00:00 PM,26.72137,0.0072,-78.4781
05/03/2015 12:00:00 AM,14.580620000000001,0.0277,34.7841
12/14/2015 12:00:00 AM,17.20717,0.0482,34.7222
10/01/2015 12:00:00 AM,0.35448,0.0487,37.6538
05/02/2015 03:00:00 PM,17.54223,0.0515,34.7225
11/03/2009 12:00:00 AM,1.19935,0.0571,37.6561
01/08/2007 12:00:00 AM,42.08436,0.0667,100.9833
04/01/2008 12:00:00 AM,215.44887999999997,0.1115,113.9171
12/21/2008 12:00:00 AM,0.5423,0.1276,117.4844
05/17/2012 12:00:00 AM,4.74405,0.1678,29.9831
09/26/2013 07:30:00 PM,4.66627,0.1679,29.984
10/15/2009 12:00:00 AM,1.04496,0.1739,30.0839
01/04/2017 07:12:00 PM,,0.22873047,99.96997487
07/05/2010 12:00:00 AM,36.91599,0.2318,109.1318
11/20/2013 12:00:00 AM,22.39626,0.2417,35.6614
08/11/2007 12:00:00 AM,0.27391,0.2833,34.75
12/30/2012 12:00:00 AM,0.16651,0.3172,32.580999999999996
01/31/2017 09:54:00 PM,,0.324315182,123.33824540000002
12/02/2011 12:00:00 AM,0.38775,0.3335,34.4833
07/26/2013 11:00:00 PM,8.84379,0.3653,123.2913
05/21/2016 12:00:00 AM,24.96211,0.3748,34.9577
01/31/2017 09:54:00 PM,,0.39819,123.2233838
07/17/2008 12:00:00 AM,13.1795,0.4,124.1
03/06/2010 12:00:00 AM,25.30499,0.4056,29.9166
01/31/2017 09:54:00 PM,,0.41984365,123.160963
07/26/2013 11:00:00 PM,5.31222,0.4257,123.2322
10/08/2013 05:00:00 AM,4.2165,0.4298,9.4461
08/20/2012 12:00:00 AM,8.11191,0.4339,35.7876
06/02/2008 12:00:00 AM,6.84582,0.4406,35.7774
12/29/2012 01:00:00 PM,23.50701,0.4671,35.5333
12/29/2012 01:00:00 PM,14.70721,0.4695,35.6128
08/11/2007 12:00:00 AM,14.876489999999999,0.5,34.85
03/03/2017 08:35:00 PM,,0.5415760000000001,101.458434
07/10/2016 11:00:00 PM,17.00959,0.5599,30.0372
12/22/2013 09:00:00 AM,3.2486599999999997,0.6185,122.848
10/20/2014 07:33:00 PM,10.47204,0.6194,-77.7404
05/10/2016 09:00:00 AM,9.535039999999999,0.6301,30.0355
10/18/2008 12:00:00 AM,127.97818999999998,0.7089,107.7503
06/13/2017 01:27:00 PM,,0.744821843,120.59271629999999
12/29/2012 01:00:00 PM,20.35651,0.770421582,35.5656019
12/29/2012 01:00:00 PM,20.35651,0.770919162,35.56563507
12/29/2012 01:00:00 PM,20.35651,0.771483087,35.56580095
12/29/2012 01:00:00 PM,20.35651,0.7721465279999999,35.56619905
07/28/2007 12:00:00 AM,12.63607,0.777,120.413
04/23/2013 12:00:00 AM,21.26652,0.7793,-79.5864
10/04/2014 03:00:00 PM,7.01012,0.8098,109.4949
12/27/2011 12:00:00 AM,4.61523,0.8292,127.3641
06/05/2011 12:00:00 AM,28.294590000000003,0.8479,-78.0609
05/08/2013 12:00:00 AM,47.00022,0.8734,36.0893
05/10/2010 12:00:00 AM,19.23548,0.883,34.5188
01/18/2015 12:00:00 AM,19.10651,0.9039,123.0963
05/21/2011 06:00:00 PM,7.98398,0.9068,34.3652
01/26/2016 12:00:00 AM,0.20354,0.907,-77.791
01/18/2015 12:00:00 AM,20.86345,0.9109999999999999,123.0805
05/03/2010 09:00:00 AM,2.81891,0.9374,-79.6671
04/18/2010 12:00:00 AM,4.62704,0.9699,34.3243
05/15/2010 11:00:00 PM,5.74345,0.9751,34.294000000000004
03/01/2010 07:00:00 PM,4.21079,1.0053,34.4011
08/11/2010 12:00:00 AM,4.2500800000000005,1.0059,34.400999999999996
04/24/2010 12:00:00 AM,4.3608199999999995,1.0070000000000001,34.4013
08/10/2013 03:00:00 AM,4.99979,1.0091,34.4073
08/11/2011 12:00:00 AM,0.14523,1.01,34.3317
06/25/2012 03:00:00 PM,0.1354,1.0101,34.3317
05/16/2010 06:00:00 PM,10.25596,1.0121,34.2355
07/18/2012 09:00:00 PM,8.56451,1.0171,34.2544
02/01/2008 12:00:00 AM,56.574830000000006,1.0172,122.1997
08/14/2010 06:00:00 AM,2.85447,1.0195,34.3554
08/10/2013 03:00:00 AM,5.36187,1.0267,34.3788
08/10/2013 03:00:00 AM,9.354619999999999,1.0333,34.25
08/12/2007 12:00:00 AM,8.87625,1.0439,34.2583
10/05/2016 07:00:00 PM,4.14616,1.0472,34.3413
04/18/2010 12:00:00 AM,7.41269,1.0498,34.2334
10/05/2016 05:00:00 PM,4.79239,1.0529,34.3427
12/28/2011 08:00:00 PM,65.29943,1.0571,110.6565
08/10/2013 03:00:00 AM,8.872489999999999,1.0585,34.3955
08/10/2013 03:00:00 AM,10.62776,1.0765,34.4164
12/29/2012 01:00:00 PM,15.16557,1.0835,35.4707
01/18/2015 09:30:00 AM,16.52573,1.1188,110.2726
12/01/2011 12:00:00 AM,124.84253000000001,1.1346,97.5239
05/10/2010 12:00:00 AM,2.61485,1.15,34.4
03/25/2017 05:32:00 PM,,1.151898036,-76.63992276
03/21/2015 12:00:00 AM,1.4794,1.1656,-76.8755
01/03/2013 12:00:00 AM,29.919520000000002,1.1837,124.53
08/22/2013 12:00:00 AM,15.15678,1.1971,35.2843
08/29/2011 12:00:00 AM,7.06657,1.2197,34.3479
06/03/2012 02:00:00 PM,0.36479,1.2337,34.25
11/27/2009 12:00:00 AM,12.48414,1.2449,125.0069
04/30/2010 05:00:00 AM,29.77607,1.2495,35.5842
08/29/2011 03:00:00 AM,12.359160000000001,1.2603,34.3175
10/17/2014 12:00:00 AM,24.01192,1.2628,35.415
11/07/2008 12:00:00 AM,27.195870000000003,1.2827,35.446999999999996
02/27/2011 06:00:00 AM,29.01073,1.2951,110.2716
11/09/2008 12:00:00 AM,35.78457,1.3,35.6167
01/07/2016 12:00:00 AM,4.13696,1.3257,124.8399
10/27/2008 12:00:00 AM,34.47722,1.3314,120.925
08/13/2010 12:00:00 AM,10.48232,1.3337,34.5789
09/11/2011 12:00:00 AM,8.14517,1.3484,34.3991
12/22/2008 12:00:00 AM,131.60974,1.3542,116.3816
01/14/2014 12:00:00 AM,6.25989,1.3659,124.8317
08/10/2013 03:00:00 AM,5.78037,1.3743,34.4057
12/30/2013 07:00:00 AM,19.6315,1.3745,110.36
01/14/2014 12:00:00 AM,5.14802,1.3801,124.8238
09/03/2008 12:01:00 AM,8.38609,1.3969999999999998,103.87200000000001
07/27/2015 06:00:00 PM,3.64088,1.3994,99.2454
01/23/2017 08:14:00 PM,,1.401449275,110.3243565
04/11/2011 08:00:00 AM,0.6059899999999999,1.4128,-77.398
06/19/2013 12:00:00 AM,20.76461,1.4145,35.3574
09/01/2011 12:00:00 AM,16.38336,1.4394,34.3082
04/11/2011 12:00:00 AM,3.81445,1.4499,-77.3834
12/17/2016 02:02:00 PM,,1.45079,124.85033999999999
06/21/2016 12:00:00 AM,1.32701,1.4544835109999998,124.81248970000001
12/17/2016 02:02:00 PM,,1.4586219999999999,124.843053
06/08/2016 03:00:00 AM,25.0587,1.47,111.4116
02/17/2013 12:00:00 AM,2.5960099999999997,1.4808,124.868
12/17/2016 02:02:00 PM,,1.481724,124.859026
09/07/2007 12:00:00 AM,35.10224,1.4833,35.4667
11/22/2008 12:00:00 AM,0.8400799999999999,1.4931,124.84100000000001
06/29/2015 12:30:00 AM,5.66699,1.5044,103.7246
12/15/2011 12:00:00 AM,0.37809,1.507,-77.2223
01/16/2009 01:00:00 PM,2.42408,1.531,110.3442
05/29/2017 01:34:00 PM,,1.54384065,110.5208594
07/28/2011 09:00:00 AM,51.27342,1.5928,35.5673
12/13/2011 12:00:00 AM,0.64469,1.6056,-76.9742
12/23/2010 06:00:00 PM,4.953530000000001,1.68,-76.97
02/14/2014 12:00:00 AM,16.97776,1.6818,-77.7319
04/02/2014 12:00:00 AM,0.37098000000000003,1.7397,98.7845
07/18/2013 12:00:00 AM,15.16116,1.7417,-75.6568
04/22/2012 12:00:00 AM,15.426070000000001,1.7519,-75.5829
03/18/2017 03:47:00 PM,,1.7608669999999997,112.59511599999999
08/27/2012 12:00:00 AM,9.51714,1.8203,98.8162
10/06/2010 12:00:00 AM,96.70239000000001,1.8257,113.8995
12/21/2014 12:00:00 AM,17.31514,1.8362,-76.9857
11/12/2011 12:00:00 AM,13.05015,1.8509,34.8863
10/07/2012 12:00:00 AM,6.846830000000001,1.8702,-76.2146
11/22/2014 01:00:00 AM,14.7015,1.9345,99.5577
11/18/2013 04:00:00 AM,4.07835,2.0033,112.9675
12/26/2007 12:00:00 AM,1.24466,2.011,112.943
07/10/2017 02:05:00 PM,,2.02724068,112.65524690000001
11/21/2015 04:30:00 AM,15.8908,2.0336,100.0764
02/01/2008 12:00:00 AM,5.117780000000001,2.3078,97.8297
01/30/2011 12:00:00 AM,16.14467,2.3689,102.8213
11/08/2016 03:00:00 PM,,2.452671,-76.810198
10/24/2011 10:30:00 PM,61.80149,2.5248,112.3254
03/19/2009 12:00:00 AM,10.1804,2.5384,-75.5299
11/22/2009 12:00:00 AM,10.85032,2.5833,98.8333
12/25/2011 12:00:00 AM,76.30415,2.5871,112.5473
07/25/2013 03:30:00 PM,3.14201,2.6752,-75.6447
11/27/2014 07:00:00 PM,7.9496,2.6985,102.0025
05/10/2017 01:28:00 PM,,2.7188769919999998,101.9674097
10/17/2014 07:39:00 PM,0.8771899999999999,2.7229,101.9421
03/01/2009 06:00:00 PM,16.694029999999998,2.7325,102.0987
01/29/2016 12:00:00 AM,20.31227,2.7664,-75.074
12/29/2012 03:32:00 PM,0.93184,2.7664,-75.0741
11/09/2013 11:00:00 PM,1.68596,2.7982,98.7883
11/22/2009 12:00:00 AM,16.44877,2.8,98.5333
06/13/2015 01:00:00 PM,8.81287,2.8696,-76.3034
03/16/2014 12:00:00 AM,2.9999999999999997e-05,2.8917,-75.4375
12/30/2013 12:00:00 AM,72.06392,2.8961,112.0786
11/12/2012 03:50:00 PM,7.49907,2.9346,101.7777
03/22/2007 12:00:00 AM,1.1470799999999999,2.943,101.698
10/13/2007 12:00:00 AM,8.46579,2.9437,-76.7719
12/01/2015 06:00:00 PM,1.4683700000000002,2.9512599639999997,99.05794408
01/14/2015 12:00:00 AM,5.15109,2.9523,98.9765
02/07/2013 12:00:00 AM,29.077209999999997,2.9832,98.1938
12/19/2015 12:00:00 AM,1.23869,3.0039,101.5769
05/09/2013 12:00:00 AM,4.56497,3.0089,101.4169
05/25/2017 06:48:00 PM,,3.013135465,101.7707724
04/10/2017 08:44:00 PM,,3.016558705,101.76269980000001
01/25/2013 12:00:00 AM,3.6063,3.0194,101.6021
01/20/2015 07:00:00 PM,2.93898,3.0536,101.7329
12/31/2014 06:00:00 PM,3.9297699999999995,3.0651,101.7342
02/24/2011 04:30:00 PM,4.8785099999999995,3.0665,101.6235
11/19/2016 03:00:00 PM,,3.0704380000000002,101.747557
12/04/2015 06:35:00 PM,7.343439999999999,3.0732,101.6637
04/22/2017 06:27:00 PM,,3.080509303,101.7965988
02/22/2017 10:45:00 PM,,3.086036242,112.83749479999999
04/29/2011 04:00:00 AM,5.8942,3.0879,101.68700000000001
10/15/2008 12:00:00 AM,6.8223899999999995,3.0949,101.74600000000001
05/31/2010 09:00:00 PM,5.71515,3.0965,101.65700000000001
01/06/2011 09:00:00 AM,5.713430000000001,3.0977,101.6588
05/09/2013 12:00:00 AM,4.74228,3.0994,101.677
09/26/2007 12:00:00 AM,4.26281,3.1028,101.6899
11/24/2014 06:30:00 PM,4.614719999999999,3.1073,101.6641
10/23/2014 12:00:00 AM,4.51213,3.1073,101.664
07/22/2016 12:00:00 AM,8.30225,3.1082,101.756
03/07/2012 11:00:00 PM,1.6905400000000002,3.1347,101.7003
05/09/2013 12:00:00 AM,3.02853,3.142,101.6593
08/13/2015 07:00:00 PM,10.45008,3.1425,101.7805
05/21/2011 02:30:00 PM,15.19624,3.1477,101.8258
11/16/2015 09:00:00 AM,2.11669,3.1497,101.7036
10/17/2014 08:00:00 PM,2.16506,3.1498,101.704
05/08/2013 12:00:00 AM,2.38508,3.1507,101.7058
12/04/2008 12:00:00 AM,1.48021,3.1518,101.6784
05/09/2013 12:00:00 AM,1.28198,3.1523,101.6832
01/07/2014 05:23:00 PM,1.72233,3.1556,101.6805
11/10/2013 12:00:00 AM,2.51127,3.1562,101.7035
05/07/2013 07:00:00 PM,2.4199599999999997,3.1564,101.7022
05/19/2010 04:00:00 AM,1.83415,3.1575,101.6896
06/29/2011 12:00:00 AM,8.12444,3.1588,101.7575
05/08/2013 07:00:00 PM,2.62642,3.1618,101.6983
05/08/2013 03:00:00 AM,2.3280000000000003,3.1621,101.684
11/15/2012 06:00:00 PM,6.841889999999999,3.1623,101.7444
10/01/2014 05:50:00 PM,4.4265099999999995,3.1797,101.6757
04/23/2008 07:30:00 AM,10.20022,3.185,101.7673
05/21/2011 12:00:00 AM,10.26942,3.1852,101.7679
11/30/2013 07:00:00 PM,9.55068,3.1853,98.5049
09/19/2009 05:30:00 PM,10.2372,3.1857,101.7673
08/30/2016 02:32:00 PM,,3.1857830000000003,101.677787
09/19/2009 05:30:00 PM,10.42243,3.1868,101.7686
12/06/2008 12:00:00 AM,10.85818,3.1869,101.773
10/07/2008 12:00:00 AM,5.57104,3.19,101.699
03/19/2017 08:12:00 PM,,3.1917758569999997,101.7721705
11/30/2013 07:00:00 PM,10.21884,3.1918,98.5022
03/20/2017 03:47:00 PM,,3.2153419999999997,113.42223
05/17/2014 10:40:00 AM,4.93095,3.2211,101.5768
11/21/2015 12:00:00 AM,3.90553,3.2231,98.5297
11/30/2008 12:00:00 AM,10.07452,3.2289,101.7111
11/03/2012 12:00:00 AM,10.12476,3.2294,101.711
11/24/2008 12:00:00 AM,0.70558,3.2468,-76.2226
11/07/2009 05:00:00 PM,13.01275,3.2711,101.6826
11/03/2009 12:00:00 AM,7.31906,3.2909,101.6352
11/03/2009 12:00:00 AM,6.642010000000001,3.2971,101.6314
12/27/2016 04:02:00 PM,,3.2980659119999998,101.7311515
01/24/2017 07:05:00 PM,,3.3003911560000003,102.0799266
05/15/2016 03:00:00 PM,15.85029,3.3271,98.5636
02/18/2016 12:00:00 AM,84.37714,3.3334,114.3859
11/27/2016 01:59:00 PM,,3.366921,101.613538
11/11/2015 12:00:00 AM,3.78303,3.3694,101.854
11/07/2015 06:00:00 PM,8.2109,3.3902,101.8881
11/18/2014 12:50:00 AM,7.8394699999999995,3.4139999999999997,101.7863
04/18/2012 04:08:00 AM,8.31537,3.4203,101.7901
05/04/2010 08:00:00 AM,1.8494099999999998,3.4205,-76.5222
12/30/2014 12:00:00 AM,9.31016,3.4238,125.6078
12/01/2016 03:24:00 PM,,3.423928,-76.55349100000001
11/10/2012 08:30:00 PM,8.89302,3.4267,101.7926
10/20/2014 09:00:00 AM,10.50768,3.4463,101.5543
05/16/2011 09:50:00 AM,8.30406,3.4677,-76.5908
06/22/2016 12:00:00 AM,,3.484563889,125.4875345
04/12/2016 09:00:00 AM,11.13527,3.4856,-76.6104
04/12/2017 01:34:00 PM,,3.488901522,97.78388889
06/21/2016 05:30:00 PM,5.96355,3.512126947,125.58611640000001
03/13/2014 08:30:00 AM,7.702369999999999,3.5181,-76.2244
01/11/2007 06:00:00 PM,4.44417,3.5424,125.5401
06/22/2016 12:00:00 AM,,3.588727623,125.4938591
06/21/2016 05:30:00 PM,9.24216,3.6150818819999997,125.49119309999999
02/21/2012 12:00:00 AM,80.51285,3.7122,114.1991
01/22/2014 12:00:00 AM,80.43471,3.7944,113.6308
08/07/2011 05:45:00 PM,5.18114,3.8125,103.3724
12/01/2014 08:00:00 PM,34.01166,3.8258,101.383
01/22/2014 12:00:00 AM,71.98423000000001,3.8355,113.7131
10/07/2011 09:00:00 AM,20.25692,3.8581,-76.8501
05/23/2010 12:00:00 AM,22.53724,3.8844,-72.9175
08/10/2011 12:00:00 AM,58.785430000000005,3.9081,33.8306
09/08/2014 05:00:00 PM,17.246010000000002,3.9433,103.2131
05/11/2017 02:05:00 PM,,3.9699578960000004,114.52531609999998
12/10/2016 02:22:00 PM,,3.9834050000000003,102.431673
12/27/2014 09:00:00 AM,22.789179999999998,4.0072,103.2747
07/29/2011 12:00:00 AM,2.2982,4.0391,9.6857
01/22/2014 12:00:00 AM,43.1716,4.0677,113.831
12/30/2013 12:00:00 AM,38.064640000000004,4.1176,113.8359
11/09/2015 08:30:00 AM,1.98396,4.1661,101.1821
12/02/2011 12:00:00 AM,9.65157,4.1798,-74.8008
05/18/2017 08:14:00 PM,,4.193408,114.04228
11/19/2009 12:00:00 AM,0.40399,4.2333,100.6333
12/26/2012 03:00:00 AM,25.16431,4.2664,103.2174
04/14/2010 12:00:00 AM,0.30587,4.3013,-74.8055
09/25/2013 12:00:00 AM,13.56506,4.3036,113.9573
11/25/2011 12:00:00 AM,1.34362,4.312,101.1519
01/22/2014 12:00:00 AM,9.164489999999999,4.3331,113.9949
01/22/2014 12:00:00 AM,8.53041,4.3388,113.9955
07/14/2008 12:00:00 AM,8.58891,4.41,-73.86
11/06/2014 06:30:00 PM,5.7375300000000005,4.4119,101.3801
11/17/2011 12:00:00 AM,8.56086,4.4183,-75.5003
10/23/2013 01:00:00 AM,6.566960000000001,4.4202,101.3932
11/24/2011 12:00:00 AM,7.87303,4.4376,-75.4976
12/25/2016 02:37:00 PM,,4.457058676,101.36847850000001
01/16/2008 05:30:00 PM,3.07476,4.4606,101.3941
12/25/2016 01:57:00 PM,,4.470971,101.379313
12/25/2016 02:37:00 PM,,4.471586347,101.369887
01/14/2016 02:00:00 AM,11.52492,4.479,101.479
12/25/2016 02:37:00 PM,,4.485386085,101.37429350000001
11/10/2013 06:35:00 PM,2.48527,4.4927,101.3842
12/30/2014 04:30:00 AM,4.33521,4.4982,101.3947
02/11/2007 12:00:00 AM,33.23722,4.4999,114.6667
05/27/2010 12:00:00 AM,10.36239,4.5326,-74.1359
11/04/2011 11:00:00 PM,1.35196,4.5374,-75.6502
01/24/2017 09:54:00 PM,,4.5494605319999994,101.4198768
10/21/2012 12:00:00 AM,2.9944599999999997,4.5572,101.086
12/30/2014 05:30:00 PM,12.83949,4.5791,101.3882
03/01/2013 04:00:00 AM,5.4937,4.585,101.0334
01/18/2010 06:00:00 PM,18.05725,4.5864,115.1648
12/08/2011 12:00:00 AM,5.1765,4.6176,-74.1899
04/19/2015 12:00:00 AM,14.3568,4.6366,114.93700000000001
01/03/2008 12:00:00 AM,13.277270000000001,4.6401,114.4396
04/16/2011 12:00:00 AM,6.08628,4.6502,-74.399
11/29/2011 12:00:00 AM,9.23778,4.678,-74.138
01/25/2011 12:00:00 AM,20.99224,4.678999999999999,114.5042
07/02/2013 12:00:00 AM,6.8532,4.6889,96.6855
11/26/2008 12:00:00 AM,5.14435,4.6951,96.7494
06/07/2011 12:00:00 AM,14.1126,4.6967,114.7247
07/02/2013 12:00:00 AM,7.68819,4.7062,96.6679
11/16/2010 09:00:00 AM,7.28959,4.7608,-74.0214
07/02/2013 12:00:00 AM,14.724929999999999,4.7735,96.9967
09/09/2010 12:00:00 AM,1.9989,4.8057,114.6671
05/21/2007 12:00:00 AM,0.62022,4.8081,-75.6941
02/22/2017 02:46:00 PM,,4.8159586910000005,-73.64232847
01/20/2010 12:20:00 AM,17.378420000000002,4.8333,114.8333
12/23/2011 12:00:00 AM,0.7420100000000001,4.8349,-75.6621
12/19/2007 12:00:00 AM,6.9613,4.8469999999999995,-74.7631
01/02/2017 07:12:00 PM,,4.848737229,101.8207872
02/18/2015 07:35:00 PM,2.9542,4.849,100.7599
08/25/2007 12:00:00 AM,6.76828,4.8525,100.7943
01/01/2011 12:00:00 AM,2.91065,4.8572,101.9565
11/05/2008 12:00:00 AM,6.3057099999999995,4.8833,114.95
11/12/2010 12:00:00 AM,1.81615,4.8903,101.9787
06/25/2010 12:00:00 AM,2.16582,4.9039,-1.7529
10/26/2008 12:00:00 AM,4.76016,4.9558,114.9881
09/04/2013 03:30:00 PM,4.27688,4.9626,8.359
08/20/2010 11:00:00 PM,4.035769999999999,4.9721,114.9659
01/27/2011 12:00:00 AM,41.637370000000004,4.9723,117.9555
02/16/2011 03:00:00 PM,8.55997,4.9726,115.0182
06/04/2014 12:00:00 AM,45.68005,4.9751,115.9243
01/08/2007 12:00:00 AM,5.87279,4.9833,114.917
10/26/2008 12:00:00 AM,5.32571,4.9879,114.9553
01/03/2015 05:00:00 AM,7.464760000000001,4.9898,118.2707
03/20/2011 03:00:00 PM,2.36822,5.0255,-75.5236
01/22/2009 12:00:00 AM,16.553520000000002,5.031000000000001,115.0668
04/13/2011 06:00:00 PM,15.82404,5.0343,-75.3723
01/09/2017 02:57:00 PM,,5.049029288,6.245488889
03/28/2011 12:00:00 AM,1.7085,5.0569,-75.5271
04/13/2011 12:00:00 AM,1.07765,5.0657,-75.5082
11/04/2011 11:00:00 PM,0.64094,5.0742,-75.5197
04/19/2017 01:35:00 PM,,5.076694444,-75.49742754
02/18/2012 01:30:00 AM,10.96987,5.0882,118.4047
12/11/2008 12:00:00 AM,26.991220000000002,5.0936,102.9896
09/27/2010 03:00:00 AM,8.18229,5.1749,-75.9712
12/19/2014 05:00:00 PM,52.79844,5.1894,102.6857
12/16/2011 12:00:00 AM,2.53047,5.2505,-75.5001
11/26/2008 12:00:00 AM,1.45941,5.2519,96.0444
04/01/2017 01:34:00 PM,,5.268333182,117.1030201
11/20/2010 12:00:00 AM,0.7283,5.2833,-75.2667
09/23/2015 12:00:00 AM,5.1814,5.2885,100.2468
07/31/2015 09:30:00 AM,4.70148,5.2923,100.249
01/12/2008 12:00:00 AM,19.66263,5.3,5.8167
06/10/2014 09:00:00 AM,2.53898,5.314,-4.0351
06/05/2014 09:00:00 AM,2.53898,5.314,-4.0351
12/19/2015 12:00:00 AM,4.84795,5.3149,115.2203
12/19/2015 12:00:00 AM,4.852469999999999,5.3149,115.2202
12/19/2015 12:00:00 AM,4.8505400000000005,5.3149,115.2203
12/19/2015 12:00:00 AM,4.87599,5.3151,115.2202
11/20/2010 12:00:00 AM,3.72195,5.3298,-75.0495
06/12/2009 12:00:00 AM,3.3799900000000003,5.3363,-4.0276
11/13/2010 12:00:00 AM,0.11420999999999999,5.3391,-75.7311
09/30/2008 12:00:00 AM,3.9800699999999996,5.34,100.24
05/29/2016 12:00:00 AM,3.59669,5.3428,100.2451
09/06/2008 12:00:00 AM,3.3927099999999997,5.345,100.2487
10/18/2016 06:45:00 AM,3.41002,5.3491,100.2521
10/10/2008 12:00:00 AM,2.6762,5.35,100.266
09/24/2015 09:00:00 AM,3.4962800000000005,5.3511,100.2531
06/24/2010 12:00:00 AM,6.37781,5.3628,-3.9903
09/26/2014 04:00:00 AM,5.1401699999999995,5.372999999999999,100.2802
10/13/2016 12:00:00 AM,5.35636,5.3737,100.3049
10/29/2016 02:24:00 PM,,5.386979,100.28135999999999
10/22/2008 12:00:00 AM,5.5429,5.388999999999999,100.2906
01/01/2017 01:57:00 PM,,5.390276,102.064002
01/31/2017 07:27:00 PM,,5.390741506,100.2822934
08/22/2016 05:45:00 PM,,5.395580000000001,100.31801
10/29/2016 01:20:00 PM,,5.396168592,100.26339229999999
01/03/2012 12:00:00 AM,46.99483,5.4164,118.1493
09/11/2013 12:00:00 AM,6.49631,5.4175,100.2676
01/14/2014 09:00:00 AM,60.78938,5.4204,116.7968
06/02/2012 12:00:00 AM,2.78346,5.4358,100.3032
12/05/2013 12:00:00 AM,2.24607,5.4429,100.2975
06/02/2012 12:00:00 AM,1.9177400000000002,5.4439,100.3028
11/20/2010 12:00:00 AM,17.48659,5.45,-75.0167
11/07/2016 05:00:00 AM,,5.453011,100.214496
08/21/2016 05:45:00 PM,,5.456131,100.309601
09/11/2013 11:40:00 PM,3.7198599999999997,5.4661,100.2743
11/06/2013 03:00:00 AM,3.95401,5.4704,100.2731
10/16/2008 12:00:00 AM,0.60654,5.483,10.415999999999999
06/29/2008 12:00:00 AM,1.26837,5.4833,-4.05
04/12/2017 01:34:00 PM,,5.4904922979999995,101.0518731
12/15/2011 12:00:00 AM,16.94642,5.4958,-75.0144
01/16/2015 03:00:00 PM,22.27822,5.4992,116.2805
05/03/2011 11:00:00 PM,0.8597600000000001,5.5002,-73.4832
12/30/2011 12:00:00 AM,2.07081,5.5139,-75.0138
01/12/2017 03:19:00 PM,,5.534740788,8.035004131
